nb,nu,nd,ns,ne,nm,Î¼u,Î¼d,Î¼e,P,e
0.012171433815999999,0.012171417619873668,0.012494768511569219,0.011848085723659182,2.784543386243209e-9,0.0,0.4934205171340214,0.49777287899896694,0.0043523618649455535,0.0038164207213998505,0.014306419102693533
0.0122325968,0.012232581834541494,0.012556474830705976,0.011908710361153934,2.7708959310248444e-9,0.0,0.4942456407180691,0.4985908804135951,0.004345239695526018,0.0038464513600998873,0.014397567122680576
0.012293759784,0.012293744641218369,0.012618174245597814,0.011969331784319689,2.757289850495544e-9,0.0,0.4950679995182232,0.4994061153186857,0.004338115800462458,0.0038765307719991152,0.014488859677854042
0.012354922768,0.012354908348176203,0.012679877579398115,0.012029960597704186,2.7439363835512443e-9,0.0,0.49588764733488017,0.5002187486806391,0.004331101345758973,0.003906662671569992,0.01458030810718064
0.012416085752,0.012416071676964886,0.012741573280769159,0.012090585421947967,2.730576397590256e-9,0.0,0.496704589431628,0.5010286500871012,0.004324060655473149,0.003936842925557997,0.014671899824480717
0.012477248736,0.012477234778131003,0.012803270001921682,0.012151214730032694,2.717419943981026e-9,0.0,0.4975188499958846,0.5018359547431015,0.004317104747216963,0.003967074198623645,0.014763642981634607
0.01253841172,0.012538396748224713,0.012864964898863435,0.012211845698987084,2.7044161943600577e-9,0.0,0.49833043893606493,0.5026406464135242,0.004310207477459294,0.003997355246856603,0.014855533808790443
0.012599574704,0.012599559568523929,0.012926658133219946,0.012272478459604984,2.6915173276287326e-9,0.0,0.49913940412424307,0.5034427480849603,0.004303343960717157,0.004027686283584628,0.0149475729589189
0.012660737687999999,0.012660722648812565,0.012988349623877236,0.012333112904488503,2.6787341677028802e-9,0.0,0.49994575896702637,0.5042422793103023,0.004296520343275955,0.004058067017920822,0.01503975956809358
0.012721900671999999,0.012721885549449858,0.013050039227103592,0.012393748865025091,2.6660720678212158e-9,0.0,0.5007495186742768,0.505039258586796,0.004289739912519295,0.004088497164086269,0.015132092786554962
0.012783063656,0.012783048063855895,0.013111727470808373,0.01245438683314237,2.653546624969196e-9,0.0,0.5015507013091421,0.5058337128143228,0.0042830115051806705,0.004118976696598768,0.015224572556664566
0.012844226640000001,0.01284421062875148,0.013173413562138261,0.01251502600284008,2.64112613233687e-9,0.0,0.5023493330910808,0.5066256516255523,0.004276318534471502,0.004149505265027481,0.015317197823552264
0.012905389624,0.012905373573907093,0.01323509838069615,0.01257566721248888,2.6288217070629976e-9,0.0,0.5031454385172738,0.5074151059033719,0.004269667386098123,0.004180083052650877,0.015409969161559131
0.012966552608,0.012966536324192347,0.01329678153300652,0.01263631004933446,2.6166359112949103e-9,0.0,0.5039390300532578,0.5082020899295447,0.004263059876286907,0.004210709673694408,0.015502885416304265
0.013027715592,0.013027700081656874,0.013358463300914551,0.012696954764846917,2.6045448481466333e-9,0.0,0.5047301429585836,0.5089866263850535,0.004256483426469917,0.004241385264635478,0.015595947011431058
0.013088878576,0.013088862871009467,0.013420142631713192,0.012757600298654232,2.592569142877416e-9,0.0,0.5055187711479345,0.5097687207753516,0.004249949627417072,0.0042721089873620065,0.01568915142433222
0.013150041559999999,0.01315002563531123,0.013481821506350486,0.012818248573522885,2.580730430401452e-9,0.0,0.5063049460650872,0.5105484168281909,0.004243470763103658,0.0043028815002287436,0.0157825006725131
0.013211204543999999,0.0132111881592832,0.01354349796163339,0.012878897634392508,2.568986499427509e-9,0.0,0.5070886839443457,0.5113257081071241,0.004237024162778427,0.004333701960833133,0.015875992205108266
0.013272367528,0.013272351210831975,0.013605173090698421,0.012939548531754578,2.5573429423852204e-9,0.0,0.5078700133602349,0.5121006265961249,0.004230613235890028,0.004364570707828044,0.015969627065435935
0.013333530512,0.013333513840969482,0.01366684683991848,0.013000201188813322,2.545818755188733e-9,0.0,0.5086489407050796,0.5128731895492238,0.004224248844144175,0.004395487410567945,0.01606340426962989
0.013394693495999999,0.01339467841600905,0.013728518094082464,0.013060854484965885,2.534332847342756e-9,0.0,0.5094255143214418,0.5136434007744279,0.004217886452986126,0.004426451946785601,0.016157323441265255
0.013455856479999998,0.013455841325100639,0.01379018850607215,0.0131215100222834,2.5230036841481436e-9,0.0,0.5101997064214087,0.5144112984492063,0.004211592027797674,0.004457464105158686,0.016251383982631554
0.013517019464000002,0.013517003651634064,0.013851857737739972,0.01318216744503538,2.5117966895791e-9,0.0,0.5109715487026502,0.5151768956150862,0.004205346912436027,0.004488523807540684,0.016345585662359396
0.013578182448000001,0.01357816709417647,0.0139135254429985,0.013242826389891223,2.50066411920964e-9,0.0,0.5117410802089912,0.5159402050604711,0.004199124851479842,0.004519631079586592,0.01643992856030148
0.013639345432,0.013639329937905632,0.013975191258222415,0.013303486476473243,2.489635123507168e-9,0.0,0.512508296763419,0.5167012392062179,0.004192942442798898,0.004550785360061972,0.01653441099527156
0.013700508416,0.013700493004728585,0.014036855444816681,0.01336414793948406,2.47869553687503e-9,0.0,0.513273225916662,0.5174600180063662,0.004186792089704142,0.004581986730758648,0.0166290332254376
0.0137616714,0.013761655585095236,0.014098518337875267,0.013424811086437382,2.467866888407268e-9,0.0,0.5140358758242606,0.518216562083796,0.004180686259535383,0.004613235038376534,0.016723794804784184
0.013822834384,0.013822818098118732,0.014160179714471966,0.013485475676157967,2.457133423924e-9,0.0,0.5147962685562804,0.518970885004284,0.004174616448003618,0.004644530135883295,0.01681869529681671
0.013883997368,0.013883981450803077,0.014221839454589384,0.013546141568936453,2.4464713242750773e-9,0.0,0.5155544319616014,0.5197230014292847,0.0041685694676832545,0.004675871995919459,0.01691373462569129
0.013945160352,0.013945144185914565,0.014283499939712922,0.013606811086651424,2.435961878613047e-9,0.0,0.5163103643849899,0.520472956231564,0.004162591846574126,0.004707261033289856,0.017008914082990472
0.014006323336,0.014006307808639307,0.014345157189395191,0.013667480291739816,2.425485819073944e-9,0.0,0.517064100643876,0.5212207167233613,0.004156616079485404,0.004738696019571318,0.017104229926154763
0.01406748632,0.014067470423210767,0.014406812686299933,0.013728150622088615,2.41511459354926e-9,0.0,0.5178156334226873,0.5219663165611095,0.004150683138422133,0.004770176989833752,0.01719968229270196
0.014128649303999999,0.014128633624320874,0.014468466895554538,0.013788822514751812,2.404822362732852e-9,0.0,0.5185649981931764,0.5227097767646045,0.00414477857142815,0.004801704238390943,0.017295272081078575
0.014189812287999998,0.014189796694506512,0.014530119800853688,0.013849495933309494,2.3946227964383892e-9,0.0,0.5193122018123704,0.5234511123340325,0.00413891052166219,0.004833277498798036,0.01739099849946729
0.014250975271999998,0.014250959440980156,0.01459177109097411,0.013910170551318275,2.3845120925262134e-9,0.0,0.5200572574407504,0.5241903345685213,0.00413307712777084,0.004864896495152348,0.017486860722804243
0.014312138256,0.014312122587664566,0.014653421068398186,0.01397084664653217,2.374479985337925e-9,0.0,0.5208001892074434,0.5249274619671715,0.004127272759728178,0.004896561320592394,0.017582859043090805
0.01437330124,0.014373285698025057,0.014715069765166,0.014031524230796254,2.3645350523857037e-9,0.0,0.5215410069314121,0.5256625096014365,0.004121502670024317,0.004928271776240225,0.017678992871777172
0.014434464224,0.014434448394916248,0.014776714307971981,0.014092200456410395,2.3546252395754202e-9,0.0,0.5222797210366261,0.52639545787804,0.0041157368414139065,0.004960026678271301,0.01777525861827332
0.014495627208000001,0.014495611352607313,0.014838360105030092,0.01415288062736698,2.3448458280662813e-9,0.0,0.5230163544744993,0.5271263854771934,0.004110031002694075,0.004991827863795752,0.01787166188912913
0.014556790192000001,0.014556774788520415,0.014900005365281107,0.014213562961845781,2.3351542570634407e-9,0.0,0.5237509244596186,0.52785528520159,0.004104360741971362,0.005023674627664308,0.017968200547109583
0.014617953176,0.014617937769621179,0.014961648519031536,0.014274245895845965,2.3255367524399227e-9,0.0,0.5244834342550492,0.5285821525397223,0.004098718284673122,0.005055566137364608,0.018064872076544614
0.01467911616,0.014679100543877563,0.015023292020578258,0.014334931826871976,2.316036138513692e-9,0.0,0.525213901172472,0.5293070302831097,0.004093129110637619,0.005087503151325923,0.018161678799587456
0.014740279144,0.014740263986004165,0.015084932586110194,0.014395617503713373,2.3065679261760465e-9,0.0,0.525942349785562,0.5300298935563418,0.004087543770779786,0.005119484562762081,0.01825861735001623
0.014801442128,0.014801426546810069,0.015146568619326893,0.014456301336279172,2.2971312672470966e-9,0.0,0.5266687756476816,0.5307507374628375,0.004081961815155996,0.005151509418070396,0.018355684848508354
0.014862605111999999,0.014862589147869877,0.015208207114762876,0.014516990193071604,2.287844597601366e-9,0.0,0.5273932035851838,0.5314696572214923,0.004076453636308437,0.005183580168671593,0.018452888768956198
0.014923768096,0.01492375251428909,0.015269842937736209,0.014577679000854755,2.2785911087144814e-9,0.0,0.528115655834873,0.532186606126904,0.004070950292031052,0.005215695041425917,0.018550223716248267
0.01498493108,0.014984914238862635,0.015331479007817471,0.014638370616730942,2.269474460566539e-9,0.0,0.5288361175438888,0.5329016312851533,0.004065513741264502,0.00524785449904847,0.018647691132278953
0.015046094064,0.015046078410307797,0.015393115032739898,0.014699064735655073,2.2604068289324587e-9,0.0,0.5295546502284364,0.5336147421876818,0.004060091959245385,0.005280059038381846,0.018745292509653247
0.015107257047999999,0.01510724163519847,0.01545474800110512,0.014759758374973198,2.251395890097822e-9,0.0,0.5302712271984142,0.5343259168907541,0.0040546896923399365,0.005312306891200698,0.018843022502207273
0.015168420031999998,0.015168403000438323,0.01551637782147603,0.014820451427361736,2.2424568166754685e-9,0.0,0.5309858509930125,0.5350351672419856,0.0040493162489731414,0.005344597738112788,0.018940880157103813
0.015229583016000001,0.015229567910775349,0.015578009899684789,0.014881149199711808,2.2335870432637656e-9,0.0,0.5316985976460494,0.5357425679761799,0.0040439703301304525,0.005376934298567793,0.019038873725685055
0.015290746000000001,0.015290727283428557,0.015639634446308375,0.014941842034144072,2.224774859078375e-9,0.0,0.5324093742338474,0.5364480193212268,0.00403864508737936,0.005409311424688399,0.019136987614704688
0.015351908984,0.015351893640535862,0.01570126651944619,0.015002544744726088,2.2160635597453992e-9,0.0,0.5331183389058354,0.537151705876277,0.004033366970441655,0.005441736480463781,0.019235244162629343
0.015413071968,0.015413051748806948,0.01576289389357182,0.015063245274259956,2.2075122398336283e-9,0.0,0.5338253277067314,0.5378535000201164,0.004028172313385081,0.005474202367451713,0.019333621885733725
0.015474234952,0.015474218359596444,0.01582451490798448,0.015123941970343033,2.1987713368433746e-9,0.0,0.5345305466918467,0.5385533952992355,0.004022848607388798,0.0055067113579697746,0.01943212758135491
0.015535397936,0.015535417534356435,0.015886149266691275,0.015184654225977782,2.1897566408121483e-9,0.0,0.5352342836985717,0.5392516270448585,0.004017343346286744,0.005539274552320487,0.019530794869448878
0.01559656092,0.015596544747859918,0.015947761755515964,0.015245347337637058,2.181777201787585e-9,0.0,0.5359353507251085,0.5399478084200161,0.004012457694907647,0.0055718608087765515,0.01962952977217634
0.015657723903999998,0.015657707378274894,0.016009383546302023,0.015306051995763587,2.173392114201961e-9,0.0,0.5366349929722661,0.5406423037922463,0.0040073108199801455,0.005604500126212237,0.01972842278711951
0.015718886887999998,0.015718869979116472,0.016071003581781578,0.015366757292733391,2.165061744246545e-9,0.0,0.5373328152827962,0.5413349996888162,0.004002184406019971,0.005637182177426059,0.019827442763404438
0.015780049872,0.015780033094058107,0.016132622664727612,0.015427464004041965,2.1567899095013873e-9,0.0,0.5380288356230791,0.5420259166090432,0.003997080985964096,0.005669907228155688,0.01992659051705559
0.015841212856,0.015841183331403157,0.01619424115429296,0.01548817246838751,2.14882742325211e-9,0.0,0.5387229138062081,0.5427150698882739,0.003992156082065876,0.00570267288749923,0.020025858886973294
0.01590237584,0.01590235848522366,0.016255859168061753,0.015548882786662202,2.1404835125667734e-9,0.0,0.5394154898245358,0.5434024720148247,0.0039869821902889695,0.005735485871325823,0.020125268028871136
0.015963538824,0.015963520060407216,0.01631747139516025,0.01560958971113204,2.132366738531743e-9,0.0,0.5401061387969613,0.5440880750206296,0.003981936223668218,0.005768337270566964,0.020224791137746945
0.016024701808,0.016536356455220707,0.016513014357063826,0.015802274569410184,-4.554887378229967e-13,0.0,0.5464906869318913,0.546252656282669,-0.0002380306492223421,0.005941606951704758,0.020747670261487664
0.016085864792,0.016597226008867236,0.016563822489698378,0.01585234380171142,-1.4247180521437303e-12,0.0,0.5471603924506696,0.5468122823359111,-0.00034811011475850234,0.005970814509602627,0.020836088061387353
0.016147027776,0.016651015197723884,0.01663117004395024,0.01591871426591602,-2.642173765515964e-13,0.0,0.5477508361790975,0.5475523208146467,-0.00019851536445078324,0.006004668777810127,0.02093870341608946
0.01620819076,0.016225855189885365,0.016570293312696046,0.01585872062915271,1.9046726568823377e-9,0.0,0.5430486341835145,0.5468834730096048,0.003834838826090349,0.005905644329403987,0.020640675948022002
0.016269353744,0.016269338100854156,0.0166255341438854,0.015913160030481533,2.0928362267716397e-9,0.0,0.5435332918117294,0.5474904682523322,0.003957176440602812,0.005933236380654901,0.020724315431025656
0.016330516728,0.016330491397663027,0.016687138854099344,0.01597387309054788,2.0852097949501492e-9,0.0,0.5442134433115093,0.5481658071651571,0.0039523638536477475,0.005966338715671815,0.020824584222529256
0.016391679712,0.016906598764212577,0.016871548372669545,0.01615562665751136,-1.5972261797736935e-12,0.0,0.5505391350281794,0.5501775066752301,-0.0003616283529492366,0.006137527481266846,0.021341025589282005
0.016452842696,0.01696951650692774,0.016937050139756032,0.01622018973091951,-1.243701948059936e-12,0.0,0.5512212226023221,0.5508885279872191,-0.00033269461510294685,0.0061726099557679395,0.02144729074462622
0.01651400568,0.017032315666686813,0.016997116245863114,0.016279397181108442,-1.5943308781877823e-12,0.0,0.551900345484025,0.551538935771876,-0.0003614097121490464,0.006205760157934411,0.02154767354461287
0.016575168664,0.017093437327886818,0.017059645227390917,0.016341034461350847,-1.3909772521992974e-12,0.0,0.5525597264218007,0.5522143863227311,-0.00034534009906963625,0.006239529641604618,0.02164995124898088
0.016636331647999998,0.017155506052079293,0.01712152500220834,0.016402033950952525,-1.4052412577843953e-12,0.0,0.5532277176823391,0.5528812011464782,-0.00034651653586097696,0.006273281651290524,0.021752165348314725
0.016697494631999998,0.017217500169829456,0.017192981393185394,0.016472476476055306,-4.911189969125882e-13,0.0,0.553893299665359,0.5536492175766118,-0.00024408208874731452,0.006310521778877944,0.021864990610841156
0.016758657615999997,0.017280165033457123,0.017254778192083882,0.016533398744171722,-5.454051195244172e-13,0.0,0.554564461200378,0.5543116982573301,-0.0002527629430479221,0.006344441871993501,0.021967705277794118
0.0168198206,0.017341520481025954,0.017305786642816224,0.016583686920773884,-1.611391405174415e-12,0.0,0.5552200281937824,0.5548573339350302,-0.0003626942587520939,0.006374253942438247,0.022057928497914752
0.016880983584,0.01740286826422523,0.01736575580845062,0.01664281110161074,-1.8027312136511553e-12,0.0,0.5558739691193612,0.5554974526367802,-0.00037651648258101933,0.006407345711446809,0.02215812803101534
0.016942146568,0.01746455077530808,0.017430277520533864,0.01670642586716083,-1.3918008466986033e-12,0.0,0.556529930512422,0.5561845222684351,-0.0003454082439869686,0.0064421917984979595,0.022263659496418675
0.017003309552000002,0.017527006792518684,0.017489243918542768,0.016764565375903654,-1.8766207576162107e-12,0.0,0.5571925459487667,0.5568109540271899,-0.00038159192157676333,0.006475205744099926,0.02236360802579031
0.017064472536000002,0.01706444993765057,0.017426361516039705,0.01670256484349365,1.9967488668913716e-9,0.0,0.5522472065393906,0.5561428704516361,0.0038956639122455046,0.006366833223334908,0.02203752066466595
0.01712563552,0.017125600061871773,0.017487949901306404,0.016763289484643316,1.989823498415239e-9,0.0,0.5529060672188193,0.5567972221082138,0.0038911548893945016,0.006400468776681215,0.022139374353893633
0.017186798504,0.017186771723737036,0.017549552844985973,0.016824030520686366,1.9828452379751495e-9,0.0,0.5535635926102487,0.5574501934447327,0.0038866008344839577,0.006434154401955237,0.022241377403098093
0.017247961488,0.017247981090029528,0.01761115776878426,0.016884775538143798,1.9753477094925687e-9,0.0,0.5542199635082099,0.5581016594875985,0.0038816959793885786,0.0064678884389545,0.02234352464318973
0.017309124472,0.017309100132408092,0.017672738524189595,0.01694549874052512,1.969002416381588e-9,0.0,0.5548738182181634,0.5587513534247696,0.0038775352066061897,0.006501637599539129,0.02244571581332468
0.017370287456,0.01737026130646173,0.01773432880302626,0.017006233337991283,1.962185734676511e-9,0.0,0.5555265846936343,0.559399640053948,0.0038730553603137786,0.006535438529683845,0.022548061373687506
0.01743145044,0.017431407232173797,0.01779590680891495,0.01706695782519912,1.955482952299193e-9,0.0,0.5561776585268428,0.5600462987659891,0.0038686402391463186,0.0065692725655989844,0.022650505003899653
0.017492613424,0.0174925824361413,0.01785750599432619,0.017127705179826862,1.9487074139570056e-9,0.0,0.5568275222458712,0.5606916891735844,0.003864166927713195,0.006603160098558328,0.022753108393900438
0.017553776408,0.017553732586353312,0.017919094474518556,0.017188443947120206,1.9422258847647713e-9,0.0,0.5574756073787415,0.5613354853899684,0.0038598780112269007,0.0066370792970623085,0.022855805566533324
0.017614939391999998,0.01761489826013649,0.017980669126493366,0.017249171034660907,1.9353399515028052e-9,0.0,0.5581223531025524,0.5619776641312344,0.0038553110286819307,0.006671036439771621,0.02295861531578138
0.017676102375999998,0.01767607498551893,0.01804226808709308,0.017309924043613225,1.928721630410782e-9,0.0,0.558767719848784,0.5626186311634064,0.0038509113146223423,0.0067050446053308925,0.023061577462834715
0.017737265359999997,0.017737223663571843,0.018103854208071677,0.01737066632531285,1.9224060602985295e-9,0.0,0.5594113043890071,0.5632580078569501,0.0038467034679430115,0.00673908278331358,0.023164628415274273
0.017798428343999997,0.017798382895954288,0.01816543616120226,0.017431406420888428,1.91591774704515e-9,0.0,0.5600535221724956,0.5638958930925174,0.0038423709200218624,0.006773161246820704,0.023267799129496648
0.017859591328,0.01785955210898636,0.01822702164339109,0.01749215191107201,1.909386638393162e-9,0.0,0.5606943748875356,0.5645323747933303,0.0038379999057947035,0.00680728263645992,0.023371097648743955
0.017920754312,0.017920725797628538,0.018288601589594236,0.01755289384354507,1.902759945606347e-9,0.0,0.5613338127206016,0.5651673674422016,0.0038335547216000443,0.006841442495436675,0.023474510469699967
0.017981917296000002,0.017981866312347224,0.018350170482540607,0.01761362676462819,1.89653748913721e-9,0.0,0.5619714514550169,0.5658008227486481,0.0038293712936310928,0.006875631637031949,0.02357800995326411
0.018043080280000002,0.018043036117751283,0.018411759744754782,0.017674381659995853,1.8902290881337443e-9,0.0,0.5626079509043057,0.5664330716371218,0.0038251207328160322,0.006909873277280191,0.023681666227675015
0.018104243264,0.01810420790689981,0.01847333381690878,0.017735123441757327,1.883716708202529e-9,0.0,0.5632430339746372,0.5670637567744852,0.0038207227998480497,0.006944149071371682,0.023785423725122923
0.018165406248,0.018165362317977492,0.018534918319339524,0.01779587737328477,1.877684797470028e-9,0.0,0.5638765082740604,0.5676931485595057,0.003816640285445283,0.006978464775023403,0.023889300103955395
0.018226569232,0.01822653114132473,0.01859649833694376,0.017856628730552878,1.8714200016378695e-9,0.0,0.5645087112184392,0.568321102101714,0.0038123908832748523,0.0070128207457035565,0.023993296216056514
0.018287732216,0.018287690449958604,0.018658072923916122,0.017917376569783393,1.8652734940651768e-9,0.0,0.5651394032781117,0.5689476157673115,0.003808212489199743,0.00704721203976361,0.024097397220622232
0.0183488952,0.01834885640640074,0.018719640091022432,0.017978118917715773,1.8589706341138072e-9,0.0,0.5657687590907404,0.5695726773542189,0.0038039182634785136,0.007081640864386644,0.024201609713975183
